ap,site,tf,nv,sp,famille,dhp,hfut,hmax,forme,type,phenologie,diameter_class,reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,2,1.13,3.1,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.2,2,2.15,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.06,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.5,1.23,2,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.5,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.67,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.4,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.5,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.25,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.7,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2.1,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.8,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.3,1.8,3.35,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,2,1.66,4.5,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.5,0.1,2.5,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.5,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.5,0.67,1.4,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1,1.17,2.43,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.8,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2.5,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.6,1.46,3.17,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.3,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.25,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.2,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.45,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.3,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.25,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.2,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.62,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,2.5,1.64,4.2,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.7,2.92,3.3,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.5,3,4.1,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.6,1.4,3.8,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.5,1.8,3.1,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2.5,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,0.1,NA,0.2,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.4,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2.4,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.57,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,0.5,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,2.5,1.09,3.45,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.7,1.2,2.5,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1,1.5,2.3,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2.1,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.4,1.5,2.3,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1,1.7,2.32,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.2,1.5,3,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1,1.4,2.9,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2.3,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1,1.29,2.35,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.5,2.2,3.7,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.7,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.5,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,2,2,4.5,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.3,1.45,4,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.7,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.8,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.5,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2.3,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,2,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.3,1.43,3.2,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,NA,NA,1.4,Arbuste,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1,1.8,2.5,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Lazalaza vavy,Croton argyrodaphne,EUPHORBIACEAE,1.2,1.77,3.09,Arbuste,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,4,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,manarivahy,Dalbergia bracteolata,FABACEAE,5,NA,NA,Liane,,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,5.5,NA,NA,Liane,,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,2.5,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,3,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,5,NA,NA,Liane,,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,4,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,3.5,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,2,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,1.5,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,3.2,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,2.5,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,5,NA,NA,Liane,,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,4,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,1.5,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,5,NA,NA,Liane,,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,5,NA,NA,Liane,,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarivahy,Dalbergia bracteolata,FABACEAE,3.7,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Manarianjia,Dalbergia greveana,FABACEAE,3,2.65,6,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,1.3,1.53,2.3,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,3.2,3.3,5.26,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,NA,NA,0.6,Arbre,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,NA,NA,0.5,Arbre,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,NA,NA,0.45,Arbre,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,NA,NA,0.5,Arbre,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,2.5,1.56,4,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,3,1.32,4.2,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,3.5,1.3,4.2,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,7,1.62,8,Arbre,,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,NA,NA,1,Arbre,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,1.6,3.26,4.7,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,3.5,1.4,4,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Tsiandalana,Dalbergia tsiandalana,FABACEAE,NA,NA,0.58,Arbre,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,5,NA,NA,Liane,,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,3.8,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,4,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,3,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,3.2,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,1,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,2.5,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,1.5,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,1.4,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,2.2,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,4.1,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Vahimangana,Deeringia densiflora,AMARANTHACEAE,1,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Kiboaboantany,Dioscorea oviala,DIOSCOREACEAE,5,NA,NA,Liane,,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Kiboaboantany,Dioscorea oviala,DIOSCOREACEAE,6,NA,NA,Liane,,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Kiboaboantany,Dioscorea oviala,DIOSCOREACEAE,2.5,NA,NA,Liane,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,1.92,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,4,2.8,5,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,2.5,2.1,4.2,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,4.5,5,6.7,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,1.2,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,3,2,4.5,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,1.5,3,4.1,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,1,1.6,3,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,0.22,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,0.2,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,2,3,3.2,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,1.5,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,0.2,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,0.25,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,3,2.7,3.4,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,5,4.09,5.8,Arbuste,Macrophanerophyte,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,7.9,6.25,7.8,Arbuste,Macrophanerophyte,,"[5,10)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,0.1,NA,NA,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,1.1,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,1.3,1.5,2.6,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,3,3.1,4.5,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,1,1.7,2.1,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,1.6,2.4,5,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,2.2,2,3.15,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,1.7,3,3.3,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,4.3,3.5,5,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,1.65,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,3.5,6,6.5,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,1.2,1.8,2,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,3.5,1.05,5,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,1.6,2.7,3.2,Arbuste,Macrophanerophyte,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,0.5,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Hazomafana mainty,Diospyros haplostylis,EBENACEAE,NA,NA,0.16,Arbuste,Macrophanerophyte,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Fanazava,Diospyros sp,EBENACEAE,NA,NA,1.3,Arbre,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Fanazava,Diospyros sp,EBENACEAE,4,3,4.5,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Fanazava,Diospyros sp,EBENACEAE,NA,NA,2.1,Arbre,,,NA,cotyledon
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Fanazava,Diospyros sp,EBENACEAE,2,2.2,3.3,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Fanazava,Diospyros sp,EBENACEAE,1.5,2.5,4.4,Arbre,,,"[0,5)",reg
Ankarafantsika,Foret de Befandrama Betsitipahy I,,Fanazava,Diospyros sp,EBENACEAE,1.5,2,3,Arbre,,,"[0,5)",reg
